#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec deg    hPa  degC  degC  degC  nmi    ft
2020 08 08 04 10 190  5.7  6.2 99.00 99.00 99.00 999 9999.0  24.0 999.0  18.2 99.0 99.00
2020 08 08 04 20 200  4.6  4.6 99.00 99.00 99.00 999 9999.0  23.9 999.0  18.7 99.0 99.00
2020 08 08 04 30 200  5.7  6.7 99.00 99.00 99.00 999 9999.0  24.2 999.0  17.0 99.0 99.00
2020 08 08 04 40 200  4.6  5.1 99.00 99.00 99.00 999 9999.0  23.9 999.0  18.4 99.0 99.00
2020 08 08 04 50 200  5.7  6.2 99.00 99.00 99.00 999 9999.0  23.8 999.0  17.6 99.0 99.00
2020 08 08 05 00 200  5.7  6.2 99.00 99.00 99.00 999 9999.0  23.7 999.0  17.6 99.0 99.00
2020 08 08 05 10 200  6.7  7.2 99.00 99.00 99.00 999 9999.0  23.8 999.0  17.1 99.0 99.00
2020 08 08 05 20 200  6.2  6.7 99.00 99.00 99.00 999 9999.0  23.6 999.0  17.5 99.0 99.00
2020 08 08 05 30 200  6.7  7.2 99.00 99.00 99.00 999 9999.0  23.6 999.0  16.9 99.0 99.00
2020 08 08 05 40 200  6.7  7.2 99.00 99.00 99.00 999 9999.0  23.6 999.0  17.1 99.0 99.00
2020 08 08 05 50 200  5.7  6.2 99.00 99.00 99.00 999 9999.0  23.5 999.0  17.2 99.0 99.00
2020 08 08 06 00 200  6.2  6.7 99.00 99.00 99.00 999 9999.0  23.5 999.0  16.9 99.0 99.00
2020 08 08 06 10 200  6.2  6.2 99.00 99.00 99.00 999 9999.0  23.4 999.0  17.3 99.0 99.00
2020 08 08 06 20 200  6.7  6.7 99.00 99.00 99.00 999 9999.0  23.4 999.0  16.7 99.0 99.00
2020 08 08 06 30 200  6.2  6.7 99.00 99.00 99.00 999 9999.0  23.3 999.0  16.9 99.0 99.00
2020 08 08 06 40 200  7.2  7.2 99.00 99.00 99.00 999 9999.0  23.2 999.0  16.6 99.0 99.00
2020 08 08 06 50 200  6.2  6.7 99.00 99.00 99.00 999 9999.0  23.0 999.0  17.5 99.0 99.00
2020 08 08 07 00 200  6.7  7.2 99.00 99.00 99.00 999 9999.0  23.0 999.0  16.7 99.0 99.00
2020 08 08 07 10 190  6.2  6.7 99.00 99.00 99.00 999 9999.0  22.9 999.0  17.1 99.0 99.00
2020 08 08 07 20 190  6.7  7.2 99.00 99.00 99.00 999 9999.0  22.9 999.0  16.7 99.0 99.00
2020 08 08 07 30 190  5.7  6.7 99.00 99.00 99.00 999 9999.0  22.7 999.0  17.3 99.0 99.00
2020 08 08 07 40 190  5.1  5.7 99.00 99.00 99.00 999 9999.0  22.6 999.0  17.3 99.0 99.00
2020 08 08 07 50 190  6.7  7.2 99.00 99.00 99.00 999 9999.0  22.7 999.0  16.6 99.0 99.00
2020 08 08 08 00 190  6.2  6.7 99.00 99.00 99.00 999 9999.0  22.7 999.0  17.0 99.0 99.00
2020 08 08 08 10 190  6.7  7.2 99.00 99.00 99.00 999 9999.0  22.7 999.0  16.9 99.0 99.00
2020 08 08 08 20 190  8.2  8.2 99.00 99.00 99.00 999 9999.0  22.7 999.0  16.4 99.0 99.00
2020 08 08 08 30 190  6.2  6.7 99.00 99.00 99.00 999 9999.0  22.4 999.0  17.3 99.0 99.00
2020 08 08 08 40 190  6.7  7.2 99.00 99.00 99.00 999 9999.0  22.5 999.0  16.4 99.0 99.00
2020 08 08 08 50 200  5.1  5.7 99.00 99.00 99.00 999 9999.0  22.5 999.0  17.2 99.0 99.00
2020 08 08 09 00 200  6.2  6.7 99.00 99.00 99.00 999 9999.0  22.5 999.0  16.4 99.0 99.00
2020 08 08 09 10 200  6.7  7.2 99.00 99.00 99.00 999 9999.0  22.4 999.0  16.7 99.0 99.00
2020 08 08 09 20 200  6.7  7.2 99.00 99.00 99.00 999 9999.0  22.2 999.0  16.6 99.0 99.00
2020 08 08 09 30 200  7.2  8.2 99.00 99.00 99.00 999 9999.0  22.2 999.0  16.8 99.0 99.00
2020 08 08 09 40 200  7.2  7.7 99.00 99.00 99.00 999 9999.0  22.2 999.0  17.1 99.0 99.00
2020 08 08 09 50 200  6.7  7.2 99.00 99.00 99.00 999 9999.0  22.0 999.0  16.5 99.0 99.00
2020 08 08 10 00 200  6.7  7.7 99.00 99.00 99.00 999 9999.0  22.1 999.0  16.7 99.0 99.00
2020 08 08 10 10 200  6.2  7.2 99.00 99.00 99.00 999 9999.0  22.0 999.0  16.5 99.0 99.00
2020 08 08 10 20 200  7.2  7.7 99.00 99.00 99.00 999 9999.0  21.9 999.0  16.2 99.0 99.00
2020 08 08 10 30 200  7.2  7.7 99.00 99.00 99.00 999 9999.0  21.8 999.0  16.2 99.0 99.00
2020 08 08 10 40 200  7.2  7.7 99.00 99.00 99.00 999 9999.0  21.9 999.0  16.7 99.0 99.00
2020 08 08 10 50 200  6.7  7.7 99.00 99.00 99.00 999 9999.0  21.8 999.0  16.7 99.0 99.00
2020 08 08 11 00 200  5.1  5.7 99.00 99.00 99.00 999 9999.0  21.7 999.0  16.7 99.0 99.00
2020 08 08 11 10 190  7.2  8.2 99.00 99.00 99.00 999 9999.0  21.7 999.0  16.2 99.0 99.00
2020 08 08 11 20 200  6.7  7.7 99.00 99.00 99.00 999 9999.0  21.6 999.0  16.3 99.0 99.00
2020 08 08 11 30 200  7.2  8.2 99.00 99.00 99.00 999 9999.0  21.5 999.0  16.2 99.0 99.00
2020 08 08 11 40 200  6.7  7.2 99.00 99.00 99.00 999 9999.0  21.5 999.0  16.1 99.0 99.00
2020 08 08 11 50 200  6.7  7.2 99.00 99.00 99.00 999 9999.0  21.5 999.0  16.6 99.0 99.00
2020 08 08 12 00 200  6.7  6.7 99.00 99.00 99.00 999 9999.0  21.5 999.0  15.9 99.0 99.00
2020 08 08 12 10 190  6.7  7.2 99.00 99.00 99.00 999 9999.0  21.6 999.0  15.8 99.0 99.00
2020 08 08 12 20 190  8.2  9.3 99.00 99.00 99.00 999 9999.0  21.8 999.0  15.5 99.0 99.00
2020 08 08 12 30 200  7.7  8.2 99.00 99.00 99.00 999 9999.0  21.8 999.0  16.0 99.0 99.00
2020 08 08 12 40 190  7.2  8.2 99.00 99.00 99.00 999 9999.0  21.8 999.0  16.2 99.0 99.00
2020 08 08 12 50 190  6.2  6.7 99.00 99.00 99.00 999 9999.0  21.8 999.0  16.4 99.0 99.00
2020 08 08 13 00 190  7.2  8.2 99.00 99.00 99.00 999 9999.0  22.1 999.0  15.8 99.0 99.00
2020 08 08 13 10 200  8.2  8.8 99.00 99.00 99.00 999 9999.0  22.5 999.0  15.9 99.0 99.00
2020 08 08 13 20 190  6.7  7.7 99.00 99.00 99.00 999 9999.0  22.6 999.0  15.8 99.0 99.00
2020 08 08 13 30 190  7.2  8.2 99.00 99.00 99.00 999 9999.0  22.8 999.0  15.7 99.0 99.00
2020 08 08 13 40 200  7.2  7.7 99.00 99.00 99.00 999 9999.0  22.9 999.0  16.0 99.0 99.00
2020 08 08 13 50 190  8.8  9.8 99.00 99.00 99.00 999 9999.0  23.1 999.0  15.5 99.0 99.00
2020 08 08 14 00 190  8.8  9.3 99.00 99.00 99.00 999 9999.0  23.3 999.0  16.3 99.0 99.00
2020 08 08 14 10 190  7.7  8.8 99.00 99.00 99.00 999 9999.0  23.5 999.0  16.5 99.0 99.00
2020 08 08 14 20 190  9.3 10.3 99.00 99.00 99.00 999 9999.0  23.7 999.0  16.3 99.0 99.00
2020 08 08 14 30 190  8.2  8.8 99.00 99.00 99.00 999 9999.0  23.9 999.0  16.6 99.0 99.00
2020 08 08 14 40 200  9.3 10.8 99.00 99.00 99.00 999 9999.0  23.9 999.0  16.9 99.0 99.00
2020 08 08 14 50 190  8.2  8.8 99.00 99.00 99.00 999 9999.0  24.2 999.0  16.7 99.0 99.00
2020 08 08 15 00 190  8.2  9.3 99.00 99.00 99.00 999 9999.0  24.2 999.0  17.0 99.0 99.00
2020 08 08 15 30 190  7.7  8.2 99.00 99.00 99.00 999 9999.0  24.3 999.0  18.0 99.0 99.00
2020 08 08 15 40 190  6.7  7.7 99.00 99.00 99.00 999 9999.0  24.6 999.0  18.2 99.0 99.00
2020 08 08 15 50 190  8.2  8.8 99.00 99.00 99.00 999 9999.0  24.8 999.0  18.0 99.0 99.00
2020 08 08 16 00 180  8.2  8.8 99.00 99.00 99.00 999 9999.0  24.8 999.0  17.8 99.0 99.00
2020 08 08 16 10 180  8.2  9.3 99.00 99.00 99.00 999 9999.0  25.0 999.0  17.9 99.0 99.00
2020 08 08 16 20 180  9.3  9.8 99.00 99.00 99.00 999 9999.0  24.9 999.0  18.3 99.0 99.00
2020 08 08 16 30 180  8.2  9.3 99.00 99.00 99.00 999 9999.0  25.1 999.0  18.6 99.0 99.00
2020 08 08 16 40 180  7.7  8.2 99.00 99.00 99.00 999 9999.0  25.1 999.0  19.1 99.0 99.00
2020 08 08 16 50 180  8.8  9.3 99.00 99.00 99.00 999 9999.0  25.1 999.0  18.3 99.0 99.00
2020 08 08 17 00 180  7.7  8.2 99.00 99.00 99.00 999 9999.0  25.3 999.0  18.9 99.0 99.00
2020 08 08 17 10 180  6.7  7.2 99.00 99.00 99.00 999 9999.0  25.3 999.0  19.2 99.0 99.00
2020 08 08 17 20 180  6.7  7.7 99.00 99.00 99.00 999 9999.0  25.1 999.0  19.9 99.0 99.00
2020 08 08 17 30 180  6.7  7.2 99.00 99.00 99.00 999 9999.0  25.2 999.0  19.9 99.0 99.00
2020 08 08 17 40 200  8.2  8.8 99.00 99.00 99.00 999 9999.0  25.9 999.0  19.3 99.0 99.00
2020 08 08 17 50 190  7.7  8.2 99.00 99.00 99.00 999 9999.0  26.0 999.0  19.1 99.0 99.00
2020 08 08 18 00 160  6.2  7.2 99.00 99.00 99.00 999 9999.0  25.5 999.0  20.1 99.0 99.00
2020 08 08 18 10 170  6.7  7.2 99.00 99.00 99.00 999 9999.0  25.8 999.0  20.1 99.0 99.00
2020 08 08 18 20 160  5.7  6.7 99.00 99.00 99.00 999 9999.0  25.7 999.0  20.4 99.0 99.00
2020 08 08 18 30 150  6.2  7.7 99.00 99.00 99.00 999 9999.0  25.3 999.0  21.2 99.0 99.00
2020 08 08 18 40 160  6.7  7.7 99.00 99.00 99.00 999 9999.0  25.6 999.0  20.7 99.0 99.00
2020 08 08 18 50 160  7.2  8.2 99.00 99.00 99.00 999 9999.0  25.6 999.0  20.7 99.0 99.00
2020 08 08 19 00 160  7.2  8.2 99.00 99.00 99.00 999 9999.0  25.5 999.0  21.3 99.0 99.00
2020 08 08 19 10 160  6.7  8.2 99.00 99.00 99.00 999 9999.0  26.0 999.0  20.8 99.0 99.00
2020 08 08 19 20 160  6.2  7.2 99.00 99.00 99.00 999 9999.0  26.0 999.0  21.1 99.0 99.00
2020 08 08 19 30 150  6.2  7.7 99.00 99.00 99.00 999 9999.0  25.6 999.0  21.6 99.0 99.00
2020 08 08 19 40 160  6.7  7.2 99.00 99.00 99.00 999 9999.0  26.2 999.0  21.8 99.0 99.00
2020 08 08 19 50 160  5.7  6.7 99.00 99.00 99.00 999 9999.0  26.3 999.0  22.0 99.0 99.00
2020 08 08 20 00 150  6.7  7.2 99.00 99.00 99.00 999 9999.0  26.4 999.0  21.4 99.0 99.00
2020 08 08 20 10 150  7.2  7.7 99.00 99.00 99.00 999 9999.0  26.3 999.0  21.5 99.0 99.00
2020 08 08 20 20 140  6.2  6.7 99.00 99.00 99.00 999 9999.0  26.3 999.0  22.1 99.0 99.00
2020 08 08 20 30 150  5.1  6.2 99.00 99.00 99.00 999 9999.0  26.2 999.0  22.4 99.0 99.00
2020 08 08 20 40 150  5.1  5.7 99.00 99.00 99.00 999 9999.0  26.4 999.0  22.4 99.0 99.00
2020 08 08 20 50 160  5.1  6.2 99.00 99.00 99.00 999 9999.0  27.0 999.0  22.2 99.0 99.00
2020 08 08 21 00 160  6.2  7.2 99.00 99.00 99.00 999 9999.0  26.9 999.0  22.1 99.0 99.00
2020 08 08 21 10 160  6.7  7.2 99.00 99.00 99.00 999 9999.0  26.6 999.0  22.5 99.0 99.00
2020 08 08 21 20 160  6.7  7.7 99.00 99.00 99.00 999 9999.0  26.6 999.0  22.4 99.0 99.00
2020 08 08 21 30 170  8.2  8.8 99.00 99.00 99.00 999 9999.0  27.2 999.0  22.1 99.0 99.00
2020 08 08 21 40 180  7.7  8.8 99.00 99.00 99.00 999 9999.0  27.0 999.0  22.5 99.0 99.00
2020 08 08 21 50 170  6.7  7.2 99.00 99.00 99.00 999 9999.0  26.9 999.0  22.8 99.0 99.00
2020 08 08 22 00 170  8.2  8.8 99.00 99.00 99.00 999 9999.0  26.7 999.0  22.6 99.0 99.00
2020 08 08 22 10 170  7.7  8.8 99.00 99.00 99.00 999 9999.0  26.9 999.0  22.7 99.0 99.00
2020 08 08 22 20 170  8.2  8.8 99.00 99.00 99.00 999 9999.0  27.0 999.0  22.8 99.0 99.00
2020 08 08 22 30 170  8.2  9.3 99.00 99.00 99.00 999 9999.0  26.8 999.0  22.8 99.0 99.00
2020 08 08 22 40 170  7.2  7.7 99.00 99.00 99.00 999 9999.0  26.7 999.0  23.1 99.0 99.00
2020 08 08 22 50 180  8.8  9.8 99.00 99.00 99.00 999 9999.0  27.2 999.0  22.9 99.0 99.00
2020 08 08 23 00 180  9.8 10.3 99.00 99.00 99.00 999 9999.0  27.9 999.0  22.4 99.0 99.00
2020 08 08 23 10 190  8.2  8.8 99.00 99.00 99.00 999 9999.0  27.3 999.0  22.8 99.0 99.00
2020 08 08 23 20 180  9.8 10.3 99.00 99.00 99.00 999 9999.0  28.1 999.0  22.6 99.0 99.00
2020 08 08 23 30 190  9.8 10.3 99.00 99.00 99.00 999 9999.0  27.5 999.0  22.7 99.0 99.00
2020 08 08 23 40 190  8.8  9.3 99.00 99.00 99.00 999 9999.0  27.6 999.0  22.8 99.0 99.00
2020 08 08 23 50 190  7.2  7.2 99.00 99.00 99.00 999 9999.0  27.4 999.0  23.0 99.0 99.00
2020 08 09 00 00 190  7.7  7.7 99.00 99.00 99.00 999 9999.0  27.2 999.0  23.0 99.0 99.00
2020 08 09 00 10 190  9.3  9.8 99.00 99.00 99.00 999 9999.0  27.5 999.0  22.7 99.0 99.00
2020 08 09 00 20 190  7.7  8.2 99.00 99.00 99.00 999 9999.0  27.0 999.0  22.9 99.0 99.00
2020 08 09 00 30 190  8.2  8.8 99.00 99.00 99.00 999 9999.0  27.2 999.0  22.8 99.0 99.00
2020 08 09 00 40 200  9.8 10.3 99.00 99.00 99.00 999 9999.0  27.3 999.0  22.8 99.0 99.00
2020 08 09 00 50 190  9.8 10.3 99.00 99.00 99.00 999 9999.0  27.3 999.0  22.8 99.0 99.00
2020 08 09 01 00 190  9.8 10.3 99.00 99.00 99.00 999 9999.0  27.1 999.0  22.9 99.0 99.00
2020 08 09 01 10 200  9.8 10.3 99.00 99.00 99.00 999 9999.0  27.1 999.0  22.8 99.0 99.00
2020 08 09 01 20 200 10.3 10.8 99.00 99.00 99.00 999 9999.0  27.2 999.0  22.8 99.0 99.00
2020 08 09 01 30 200  9.8 10.3 99.00 99.00 99.00 999 9999.0  27.0 999.0  22.8 99.0 99.00
2020 08 09 01 40 200  9.8 10.3 99.00 99.00 99.00 999 9999.0  26.9 999.0  22.7 99.0 99.00
2020 08 09 01 50 200 10.3 11.3 99.00 99.00 99.00 999 9999.0  26.9 999.0  22.6 99.0 99.00
2020 08 09 02 00 200  7.7  8.2 99.00 99.00 99.00 999 9999.0  27.0 999.0  22.7 99.0 99.00
2020 08 09 02 10 200  8.2  8.8 99.00 99.00 99.00 999 9999.0  26.8 999.0  22.7 99.0 99.00
2020 08 09 02 20 190  9.3  9.3 99.00 99.00 99.00 999 9999.0  26.7 999.0  22.6 99.0 99.00
2020 08 09 02 30 200  9.8 10.3 99.00 99.00 99.00 999 9999.0  26.6 999.0  22.6 99.0 99.00
2020 08 09 02 40 200  9.8 10.3 99.00 99.00 99.00 999 9999.0  26.5 999.0  22.6 99.0 99.00
2020 08 09 02 50 200  9.3  9.8 99.00 99.00 99.00 999 9999.0  26.4 999.0  22.6 99.0 99.00
2020 08 09 03 00 200  9.3 10.3 99.00 99.00 99.00 999 9999.0  26.3 999.0  22.6 99.0 99.00
2020 08 09 03 10 200  9.3 10.3 99.00 99.00 99.00 999 9999.0  26.3 999.0  22.5 99.0 99.00
2020 08 09 03 20 200  8.8  9.3 99.00 99.00 99.00 999 9999.0  26.2 999.0  22.5 99.0 99.00
2020 08 09 03 30 200  9.3 10.3 99.00 99.00 99.00 999 9999.0  26.1 999.0  22.5 99.0 99.00
2020 08 09 03 40 200  9.8 10.3 99.00 99.00 99.00 999 9999.0  26.0 999.0  22.4 99.0 99.00
2020 08 09 03 50 200  9.8 10.3 99.00 99.00 99.00 999 9999.0  26.0 999.0  22.4 99.0 99.00
2020 08 09 04 00 200 10.3 10.8 99.00 99.00 99.00 999 9999.0  26.1 999.0  22.4 99.0 99.00
2020 08 09 04 10 200  9.8 10.3 99.00 99.00 99.00 999 9999.0  25.9 999.0  22.4 99.0 99.00
2020 08 09 04 20 200  9.3  9.8 99.00 99.00 99.00 999 9999.0  25.8 999.0  22.5 99.0 99.00
2020 08 09 04 30 200  8.2  9.3 99.00 99.00 99.00 999 9999.0  25.8 999.0  22.4 99.0 99.00
2020 08 09 04 40 200  8.2  9.3 99.00 99.00 99.00 999 9999.0  25.7 999.0  22.4 99.0 99.00
2020 08 09 04 50 200  8.8  9.8 99.00 99.00 99.00 999 9999.0  25.8 999.0  22.3 99.0 99.00
2020 08 09 05 00 200  8.8 10.3 99.00 99.00 99.00 999 9999.0  25.8 999.0  22.2 99.0 99.00
2020 08 09 05 10 200  8.8 10.3 99.00 99.00 99.00 999 9999.0  25.7 999.0  22.2 99.0 99.00
2020 08 09 05 20 210  7.7  8.8 99.00 99.00 99.00 999 9999.0  25.6 999.0  22.3 99.0 99.00
2020 08 09 05 30 210  7.2  9.3 99.00 99.00 99.00 999 9999.0  25.5 999.0  22.3 99.0 99.00
2020 08 09 05 40 210  6.7  7.7 99.00 99.00 99.00 999 9999.0  25.4 999.0  22.4 99.0 99.00
2020 08 09 05 50 210  6.7  7.7 99.00 99.00 99.00 999 9999.0  25.4 999.0  22.3 99.0 99.00
2020 08 09 06 00 210  7.2  8.8 99.00 99.00 99.00 999 9999.0  25.2 999.0  22.3 99.0 99.00
2020 08 09 06 10 210  7.2  8.2 99.00 99.00 99.00 999 9999.0  25.3 999.0  22.3 99.0 99.00
2020 08 09 06 20 200  6.7  8.2 99.00 99.00 99.00 999 9999.0  25.3 999.0  22.3 99.0 99.00
2020 08 09 06 30 200  7.2  8.2 99.00 99.00 99.00 999 9999.0  25.1 999.0  22.3 99.0 99.00
2020 08 09 06 40 200  7.2  8.2 99.00 99.00 99.00 999 9999.0  25.0 999.0  22.2 99.0 99.00
2020 08 09 06 50 200  7.7  8.8 99.00 99.00 99.00 999 9999.0  24.9 999.0  22.2 99.0 99.00
2020 08 09 07 00 200  7.2  7.7 99.00 99.00 99.00 999 9999.0  24.9 999.0  22.2 99.0 99.00
2020 08 09 07 10 200  7.2  7.7 99.00 99.00 99.00 999 9999.0  24.8 999.0  22.2 99.0 99.00
2020 08 09 07 20 200  8.8  9.3 99.00 99.00 99.00 999 9999.0  24.7 999.0  22.2 99.0 99.00
2020 08 09 07 30 200  8.8  9.8 99.00 99.00 99.00 999 9999.0  24.7 999.0  22.1 99.0 99.00
2020 08 09 07 40 200  9.8 10.8 99.00 99.00 99.00 999 9999.0  24.8 999.0  22.0 99.0 99.00
2020 08 09 07 50 200  9.8 10.8 99.00 99.00 99.00 999 9999.0  24.7 999.0  22.1 99.0 99.00
2020 08 09 08 00 210  9.3 10.8 99.00 99.00 99.00 999 9999.0  24.8 999.0  22.0 99.0 99.00
2020 08 09 08 10 210  8.8  9.8 99.00 99.00 99.00 999 9999.0  24.8 999.0  22.0 99.0 99.00
2020 08 09 08 20 200  9.3 10.8 99.00 99.00 99.00 999 9999.0  24.8 999.0  22.0 99.0 99.00
2020 08 09 08 30 210  9.3 10.3 99.00 99.00 99.00 999 9999.0  24.7 999.0  21.9 99.0 99.00
2020 08 09 08 40 210  8.8 10.8 99.00 99.00 99.00 999 9999.0  24.7 999.0  22.0 99.0 99.00
2020 08 09 08 50 210  9.3 10.8 99.00 99.00 99.00 999 9999.0  24.8 999.0  22.0 99.0 99.00
2020 08 09 09 00 210  9.3 11.3 99.00 99.00 99.00 999 9999.0  24.8 999.0  22.0 99.0 99.00
2020 08 09 09 10 210  8.2  9.8 99.00 99.00 99.00 999 9999.0  24.8 999.0  22.1 99.0 99.00
2020 08 09 09 20 210  7.7  7.7 99.00 99.00 99.00 999 9999.0  24.6 999.0  22.1 99.0 99.00
2020 08 09 09 30 200  8.8  9.8 99.00 99.00 99.00 999 9999.0  24.7 999.0  22.1 99.0 99.00
2020 08 09 09 40 210  7.7  8.2 99.00 99.00 99.00 999 9999.0  24.5 999.0  22.1 99.0 99.00
2020 08 09 09 50 210  7.7  8.8 99.00 99.00 99.00 999 9999.0  24.7 999.0  22.1 99.0 99.00
2020 08 09 10 00 210  6.7  7.7 99.00 99.00 99.00 999 9999.0  24.7 999.0  22.4 99.0 99.00
2020 08 09 10 10 200  8.2  8.8 99.00 99.00 99.00 999 9999.0  24.5 999.0  22.2 99.0 99.00
2020 08 09 10 20 200  7.7  8.8 99.00 99.00 99.00 999 9999.0  24.3 999.0  22.2 99.0 99.00
2020 08 09 10 30 200  7.7  9.3 99.00 99.00 99.00 999 9999.0  24.1 999.0  22.1 99.0 99.00
2020 08 09 10 40 200  9.8 10.8 99.00 99.00 99.00 999 9999.0  24.2 999.0  22.2 99.0 99.00
2020 08 09 10 50 210  9.3 10.8 99.00 99.00 99.00 999 9999.0  24.1 999.0  22.2 99.0 99.00
2020 08 09 11 00 210  7.7  8.8 99.00 99.00 99.00 999 9999.0  24.1 999.0  22.2 99.0 99.00
2020 08 09 11 10 210  6.7  7.7 99.00 99.00 99.00 999 9999.0  24.1 999.0  22.1 99.0 99.00
2020 08 09 11 20 220  5.7  6.2 99.00 99.00 99.00 999 9999.0  24.3 999.0  22.1 99.0 99.00
2020 08 09 11 30 230  5.1  6.2 99.00 99.00 99.00 999 9999.0  24.6 999.0  21.9 99.0 99.00
2020 08 09 11 40 200  5.7  6.2 99.00 99.00 99.00 999 9999.0  24.0 999.0  22.3 99.0 99.00
2020 08 09 11 50 200  6.2  6.2 99.00 99.00 99.00 999 9999.0  23.7 999.0  22.2 99.0 99.00
2020 08 09 12 00 200  5.7  6.7 99.00 99.00 99.00 999 9999.0  23.6 999.0  22.3 99.0 99.00
2020 08 09 12 10 200  5.7  6.2 99.00 99.00 99.00 999 9999.0  23.6 999.0  22.1 99.0 99.00
2020 08 09 12 20 200  5.7  6.2 99.00 99.00 99.00 999 9999.0  23.8 999.0  22.3 99.0 99.00
2020 08 09 12 30 180  4.6  5.1 99.00 99.00 99.00 999 9999.0  23.8 999.0  22.3 99.0 99.00
2020 08 09 12 40 190  5.1  5.7 99.00 99.00 99.00 999 9999.0  23.5 999.0  22.3 99.0 99.00
2020 08 09 12 50 190  6.2  6.2 99.00 99.00 99.00 999 9999.0  23.5 999.0  22.2 99.0 99.00
2020 08 09 13 00 190  5.1  5.7 99.00 99.00 99.00 999 9999.0  23.7 999.0  22.1 99.0 99.00
2020 08 09 13 10 200  5.7  5.7 99.00 99.00 99.00 999 9999.0  23.8 999.0  22.1 99.0 99.00
2020 08 09 13 20 200  5.7  6.2 99.00 99.00 99.00 999 9999.0  24.2 999.0  22.1 99.0 99.00
2020 08 09 13 30 180  4.6  4.6 99.00 99.00 99.00 999 9999.0  24.3 999.0  22.2 99.0 99.00
2020 08 09 13 40 160  3.1  3.6 99.00 99.00 99.00 999 9999.0  24.1 999.0  23.0 99.0 99.00
2020 08 09 13 50 160  4.1  4.6 99.00 99.00 99.00 999 9999.0  24.2 999.0  22.6 99.0 99.00
2020 08 09 14 00 170  5.7  6.2 99.00 99.00 99.00 999 9999.0  24.3 999.0  22.2 99.0 99.00
2020 08 09 14 10 170  4.6  5.1 99.00 99.00 99.00 999 9999.0  24.3 999.0  22.2 99.0 99.00
2020 08 09 14 20 160  4.6  5.1 99.00 99.00 99.00 999 9999.0  24.3 999.0  22.5 99.0 99.00
2020 08 09 14 30 160  4.1  4.6 99.00 99.00 99.00 999 9999.0  24.4 999.0  22.4 99.0 99.00
2020 08 09 14 40 160  4.6  5.1 99.00 99.00 99.00 999 9999.0  24.4 999.0  22.6 99.0 99.00
2020 08 09 14 50 140  4.1  5.1 99.00 99.00 99.00 999 9999.0  24.8 999.0  22.7 99.0 99.00
2020 08 09 15 00 140  4.1  4.6 99.00 99.00 99.00 999 9999.0  24.9 999.0  22.8 99.0 99.00
2020 08 09 15 10 150  4.1  4.6 99.00 99.00 99.00 999 9999.0  25.0 999.0  22.9 99.0 99.00
2020 08 09 15 20 160  4.1  4.6 99.00 99.00 99.00 999 9999.0  25.2 999.0  22.8 99.0 99.00
2020 08 09 15 30 180  5.7  5.7 99.00 99.00 99.00 999 9999.0  26.1 999.0  21.5 99.0 99.00
2020 08 09 15 40 170  6.2  6.7 99.00 99.00 99.00 999 9999.0  27.2 999.0  20.9 99.0 99.00
2020 08 09 15 50 170  6.2  6.7 99.00 99.00 99.00 999 9999.0  27.4 999.0  20.7 99.0 99.00
2020 08 09 16 00 170  6.2  6.2 99.00 99.00 99.00 999 9999.0  27.6 999.0  20.6 99.0 99.00
2020 08 09 16 10 160  5.1  5.7 99.00 99.00 99.00 999 9999.0  27.3 999.0  21.1 99.0 99.00
2020 08 09 16 20 150  5.1  5.7 99.00 99.00 99.00 999 9999.0  26.8 999.0  21.6 99.0 99.00
2020 08 09 16 30 140  4.6  4.6 99.00 99.00 99.00 999 9999.0  26.8 999.0  22.1 99.0 99.00
2020 08 09 16 40 140  5.1  5.1 99.00 99.00 99.00 999 9999.0  27.0 999.0  21.8 99.0 99.00
2020 08 09 16 50 140  6.2  6.7 99.00 99.00 99.00 999 9999.0  26.9 999.0  21.9 99.0 99.00
2020 08 09 17 00 140  6.2  6.7 99.00 99.00 99.00 999 9999.0  26.1 999.0  22.8 99.0 99.00
2020 08 09 17 10 140  6.7  7.2 99.00 99.00 99.00 999 9999.0  26.9 999.0  21.9 99.0 99.00
2020 08 09 17 20 130  6.2  6.2 99.00 99.00 99.00 999 9999.0  26.3 999.0  22.6 99.0 99.00
2020 08 09 17 30 140  7.2  7.7 99.00 99.00 99.00 999 9999.0  26.9 999.0  22.4 99.0 99.00
2020 08 09 17 40 150  5.1  6.2 99.00 99.00 99.00 999 9999.0  27.2 999.0  23.1 99.0 99.00
2020 08 09 17 50 150  4.6  5.7 99.00 99.00 99.00 999 9999.0  27.9 999.0  22.9 99.0 99.00
2020 08 09 18 00 160  5.1  6.2 99.00 99.00 99.00 999 9999.0  27.5 999.0  23.0 99.0 99.00
2020 08 09 18 10 160  5.1  6.2 99.00 99.00 99.00 999 9999.0  27.8 999.0  23.2 99.0 99.00
2020 08 09 18 20 180  8.2  8.8 99.00 99.00 99.00 999 9999.0  28.3 999.0  22.3 99.0 99.00
2020 08 09 18 30 160  7.7  8.8 99.00 99.00 99.00 999 9999.0  28.3 999.0  23.0 99.0 99.00
2020 08 09 18 40 170  9.3  9.3 99.00 99.00 99.00 999 9999.0  28.2 999.0  23.0 99.0 99.00
2020 08 09 18 50 170  8.8  9.8 99.00 99.00 99.00 999 9999.0  28.3 999.0  22.6 99.0 99.00
