#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec deg    hPa  degC  degC  degC  nmi    ft
2020 03 05 13 00 190  8.8  9.3 99.00 99.00 99.00 999 9999.0   3.6 999.0  -2.7 99.0 99.00
2020 03 05 13 10 190  9.8 10.3 99.00 99.00 99.00 999 9999.0   3.8 999.0  -2.9 99.0 99.00
2020 03 05 13 20 190  9.3  9.8 99.00 99.00 99.00 999 9999.0   3.8 999.0  -2.8 99.0 99.00
2020 03 05 13 30 190  8.8  9.8 99.00 99.00 99.00 999 9999.0   3.9 999.0  -2.8 99.0 99.00
2020 03 05 13 40 200 10.3 11.3 99.00 99.00 99.00 999 9999.0   4.2 999.0  -3.3 99.0 99.00
2020 03 05 13 50 190 10.8 12.4 99.00 99.00 99.00 999 9999.0   4.4 999.0  -3.4 99.0 99.00
2020 03 05 14 00 190  9.8 10.8 99.00 99.00 99.00 999 9999.0   4.3 999.0  -2.8 99.0 99.00
2020 03 05 14 10 190 11.3 12.9 99.00 99.00 99.00 999 9999.0   4.6 999.0  -3.2 99.0 99.00
2020 03 05 14 20 190 12.4 13.9 99.00 99.00 99.00 999 9999.0   4.8 999.0  -3.1 99.0 99.00
2020 03 05 14 30 190 12.9 13.9 99.00 99.00 99.00 999 9999.0   5.1 999.0  -3.2 99.0 99.00
2020 03 05 14 40 190 10.8 11.3 99.00 99.00 99.00 999 9999.0   5.1 999.0  -2.9 99.0 99.00
2020 03 05 14 50 190  9.8 10.8 99.00 99.00 99.00 999 9999.0   5.4 999.0  -3.0 99.0 99.00
2020 03 05 15 00 200 11.8 12.9 99.00 99.00 99.00 999 9999.0   5.6 999.0  -3.0 99.0 99.00
2020 03 05 15 10 200 16.0 18.0 99.00 99.00 99.00 999 9999.0   6.5 999.0  -4.1 99.0 99.00
2020 03 05 15 20 200 13.9 16.5 99.00 99.00 99.00 999 9999.0   6.2 999.0  -3.4 99.0 99.00
2020 03 05 15 30 200 14.9 16.5 99.00 99.00 99.00 999 9999.0   6.4 999.0  -3.6 99.0 99.00
2020 03 05 15 40 210 14.4 17.0 99.00 99.00 99.00 999 9999.0   6.9 999.0  -4.0 99.0 99.00
2020 03 05 15 50 210 16.0 19.0 99.00 99.00 99.00 999 9999.0   7.3 999.0  -4.5 99.0 99.00
2020 03 05 16 00 200 14.4 18.0 99.00 99.00 99.00 999 9999.0   6.8 999.0  -3.7 99.0 99.00
2020 03 05 16 10 210 14.4 17.0 99.00 99.00 99.00 999 9999.0   7.4 999.0  -4.0 99.0 99.00
2020 03 05 16 20 200 14.9 16.0 99.00 99.00 99.00 999 9999.0   7.7 999.0  -3.8 99.0 99.00
2020 03 05 16 30 200 14.9 17.0 99.00 99.00 99.00 999 9999.0   7.5 999.0  -3.2 99.0 99.00
2020 03 05 16 40 200 16.5 17.5 99.00 99.00 99.00 999 9999.0   8.0 999.0  -3.9 99.0 99.00
2020 03 05 16 50 200 16.5 18.5 99.00 99.00 99.00 999 9999.0   7.5 999.0  -3.1 99.0 99.00
2020 03 05 17 00 200 16.0 18.0 99.00 99.00 99.00 999 9999.0   7.7 999.0  -2.7 99.0 99.00
2020 03 05 17 10 200 17.0 20.1 99.00 99.00 99.00 999 9999.0   8.1 999.0  -2.5 99.0 99.00
2020 03 05 17 20 200 15.4 17.0 99.00 99.00 99.00 999 9999.0   8.3 999.0  -2.1 99.0 99.00
2020 03 05 17 30 210 16.5 17.5 99.00 99.00 99.00 999 9999.0   8.6 999.0  -2.0 99.0 99.00
2020 03 05 17 40 210 15.4 17.0 99.00 99.00 99.00 999 9999.0   8.9 999.0  -1.6 99.0 99.00
2020 03 05 17 50 220 14.4 16.5 99.00 99.00 99.00 999 9999.0   8.9 999.0  -1.2 99.0 99.00
2020 03 05 18 00 210 13.9 15.4 99.00 99.00 99.00 999 9999.0   9.0 999.0  -1.0 99.0 99.00
2020 03 05 18 10 220 10.3 11.8 99.00 99.00 99.00 999 9999.0   8.9 999.0  -0.5 99.0 99.00
2020 03 05 18 20 220 14.9 17.0 99.00 99.00 99.00 999 9999.0   9.6 999.0  -0.7 99.0 99.00
2020 03 05 18 30 220 17.0 20.6 99.00 99.00 99.00 999 9999.0   9.6 999.0  -0.2 99.0 99.00
2020 03 05 18 40 220 14.4 19.6 99.00 99.00 99.00 999 9999.0   9.4 999.0  -0.2 99.0 99.00
2020 03 05 18 50 230  8.8 10.8 99.00 99.00 99.00 999 9999.0  10.0 999.0  -0.3 99.0 99.00
2020 03 05 19 00 230 14.4 16.5 99.00 99.00 99.00 999 9999.0  10.1 999.0  -0.2 99.0 99.00
2020 03 05 19 10 240 11.3 13.4 99.00 99.00 99.00 999 9999.0  10.0 999.0   0.1 99.0 99.00
2020 03 05 19 20 240 11.3 13.4 99.00 99.00 99.00 999 9999.0  10.0 999.0   0.2 99.0 99.00
2020 03 05 19 30 240 11.8 14.4 99.00 99.00 99.00 999 9999.0   9.9 999.0   0.4 99.0 99.00
2020 03 05 19 40 230  8.8 11.3 99.00 99.00 99.00 999 9999.0   9.8 999.0   0.7 99.0 99.00
2020 03 05 19 50 230 11.3 13.4 99.00 99.00 99.00 999 9999.0   9.7 999.0   1.1 99.0 99.00
2020 03 05 20 00 240  8.2  9.8 99.00 99.00 99.00 999 9999.0   9.6 999.0   1.1 99.0 99.00
2020 03 05 20 10 240  8.2  9.8 99.00 99.00 99.00 999 9999.0   9.5 999.0   1.3 99.0 99.00
2020 03 05 20 20 250  8.8 11.3 99.00 99.00 99.00 999 9999.0   9.4 999.0   1.4 99.0 99.00
2020 03 05 20 30 250  9.8 11.3 99.00 99.00 99.00 999 9999.0   9.5 999.0   1.2 99.0 99.00
2020 03 05 20 40 240  8.2  9.8 99.00 99.00 99.00 999 9999.0   9.2 999.0   1.4 99.0 99.00
2020 03 05 20 50 250  7.7  9.3 99.00 99.00 99.00 999 9999.0   9.3 999.0   1.3 99.0 99.00
2020 03 05 21 00 260 10.3 12.9 99.00 99.00 99.00 999 9999.0   9.7 999.0   0.9 99.0 99.00
2020 03 05 21 10 260  8.8 10.8 99.00 99.00 99.00 999 9999.0  10.0 999.0   0.9 99.0 99.00
2020 03 05 21 20 250 13.9 16.0 99.00 99.00 99.00 999 9999.0  10.3 999.0  -0.9 99.0 99.00
2020 03 05 21 30 270 12.4 13.9 99.00 99.00 99.00 999 9999.0   9.9 999.0  -1.1 99.0 99.00
2020 03 05 21 40 270 10.3 13.9 99.00 99.00 99.00 999 9999.0   9.6 999.0  -0.5 99.0 99.00
2020 03 05 21 50 290 13.4 14.9 99.00 99.00 99.00 999 9999.0   9.6 999.0  -1.1 99.0 99.00
2020 03 05 22 00 270 12.9 13.9 99.00 99.00 99.00 999 9999.0   9.5 999.0  -1.1 99.0 99.00
2020 03 05 22 10 270 13.9 15.4 99.00 99.00 99.00 999 9999.0   9.6 999.0  -1.9 99.0 99.00
2020 03 05 22 20 270 14.4 18.5 99.00 99.00 99.00 999 9999.0   9.3 999.0  -1.3 99.0 99.00
2020 03 05 22 30 290 12.9 13.9 99.00 99.00 99.00 999 9999.0   8.9 999.0  -1.3 99.0 99.00
2020 03 05 22 40 270 12.9 14.9 99.00 99.00 99.00 999 9999.0   8.9 999.0  -1.5 99.0 99.00
2020 03 05 22 50 280 14.4 16.0 99.00 99.00 99.00 999 9999.0   8.6 999.0  -1.7 99.0 99.00
2020 03 05 23 10 280 15.4 17.0 99.00 99.00 99.00 999 9999.0   8.3 999.0  -1.9 99.0 99.00
2020 03 05 23 20 280 11.8 14.4 99.00 99.00 99.00 999 9999.0   8.2 999.0  -2.3 99.0 99.00
2020 03 05 23 30 270  8.8  9.3 99.00 99.00 99.00 999 9999.0   7.3 999.0  -1.3 99.0 99.00
2020 03 05 23 40 280 11.8 13.4 99.00 99.00 99.00 999 9999.0   7.9 999.0  -2.3 99.0 99.00
2020 03 05 23 50 280 11.8 12.9 99.00 99.00 99.00 999 9999.0   7.9 999.0  -2.4 99.0 99.00
2020 03 06 00 00 270 14.9 17.0 99.00 99.00 99.00 999 9999.0   7.6 999.0  -2.6 99.0 99.00
2020 03 06 00 10 280 12.9 14.4 99.00 99.00 99.00 999 9999.0   7.4 999.0  -2.2 99.0 99.00
2020 03 06 00 20 270 10.8 12.4 99.00 99.00 99.00 999 9999.0   7.3 999.0  -1.9 99.0 99.00
2020 03 06 00 30 270 15.4 18.0 99.00 99.00 99.00 999 9999.0   7.3 999.0  -2.5 99.0 99.00
2020 03 06 00 40 270 12.4 13.9 99.00 99.00 99.00 999 9999.0   6.9 999.0  -1.9 99.0 99.00
2020 03 06 00 50 270 11.3 13.4 99.00 99.00 99.00 999 9999.0   6.6 999.0  -1.7 99.0 99.00
2020 03 06 01 00 270 11.8 13.9 99.00 99.00 99.00 999 9999.0   6.5 999.0  -1.5 99.0 99.00
2020 03 06 01 10 270 12.9 14.4 99.00 99.00 99.00 999 9999.0   6.4 999.0  -1.2 99.0 99.00
2020 03 06 01 20 270 12.4 13.9 99.00 99.00 99.00 999 9999.0   6.3 999.0  -0.8 99.0 99.00
2020 03 06 01 30 270 12.9 14.4 99.00 99.00 99.00 999 9999.0   5.3 999.0   0.6 99.0 99.00
2020 03 06 01 40 270  9.3  9.8 99.00 99.00 99.00 999 9999.0   5.0 999.0   1.1 99.0 99.00
2020 03 06 01 50 270 10.8 12.4 99.00 99.00 99.00 999 9999.0   5.1 999.0   0.7 99.0 99.00
2020 03 06 02 00 280 11.3 14.9 99.00 99.00 99.00 999 9999.0   4.9 999.0   0.7 99.0 99.00
2020 03 06 02 10 280 12.4 14.9 99.00 99.00 99.00 999 9999.0   4.8 999.0   0.4 99.0 99.00
2020 03 06 02 20 280  9.8 13.9 99.00 99.00 99.00 999 9999.0   4.8 999.0   0.6 99.0 99.00
2020 03 06 02 30 280 10.3 11.8 99.00 99.00 99.00 999 9999.0   4.7 999.0   0.7 99.0 99.00
2020 03 06 02 40 280 11.8 14.4 99.00 99.00 99.00 999 9999.0   4.5 999.0   0.7 99.0 99.00
2020 03 06 02 50 280 11.3 12.9 99.00 99.00 99.00 999 9999.0   4.5 999.0   0.5 99.0 99.00
2020 03 06 03 00 280 11.3 12.4 99.00 99.00 99.00 999 9999.0   4.5 999.0   0.4 99.0 99.00
2020 03 06 03 10 270  9.8 11.3 99.00 99.00 99.00 999 9999.0   4.3 999.0   0.5 99.0 99.00
2020 03 06 03 20 270  9.8 10.8 99.00 99.00 99.00 999 9999.0   4.1 999.0   0.5 99.0 99.00
2020 03 06 03 30 280  9.8 10.8 99.00 99.00 99.00 999 9999.0   4.0 999.0   0.5 99.0 99.00
2020 03 06 03 40 280  9.8 11.3 99.00 99.00 99.00 999 9999.0   3.8 999.0   0.6 99.0 99.00
2020 03 06 03 50 300 12.4 14.4 99.00 99.00 99.00 999 9999.0   3.5 999.0   0.4 99.0 99.00
2020 03 06 04 00 290 11.3 12.4 99.00 99.00 99.00 999 9999.0   3.4 999.0   0.3 99.0 99.00
2020 03 06 04 10 290 10.3 11.8 99.00 99.00 99.00 999 9999.0   3.4 999.0  -0.1 99.0 99.00
2020 03 06 04 20 270 10.3 12.4 99.00 99.00 99.00 999 9999.0   3.3 999.0  -0.2 99.0 99.00
2020 03 06 04 30 280  9.8 10.3 99.00 99.00 99.00 999 9999.0   2.9 999.0   0.0 99.0 99.00
2020 03 06 04 40 280 10.3 11.3 99.00 99.00 99.00 999 9999.0   2.9 999.0  -0.2 99.0 99.00
2020 03 06 04 50 290  9.8 10.8 99.00 99.00 99.00 999 9999.0   2.7 999.0   0.1 99.0 99.00
2020 03 06 05 00 280  9.3 10.3 99.00 99.00 99.00 999 9999.0   2.6 999.0   0.3 99.0 99.00
2020 03 06 05 10 280  9.3 10.3 99.00 99.00 99.00 999 9999.0   2.4 999.0   0.3 99.0 99.00
2020 03 06 05 20 280 10.8 12.4 99.00 99.00 99.00 999 9999.0   2.4 999.0   0.3 99.0 99.00
2020 03 06 05 30 280 10.3 12.4 99.00 99.00 99.00 999 9999.0   2.4 999.0   0.5 99.0 99.00
2020 03 06 05 40 280 10.3 12.9 99.00 99.00 99.00 999 9999.0   2.4 999.0   0.4 99.0 99.00
2020 03 06 05 50 280  9.8 10.8 99.00 99.00 99.00 999 9999.0   2.3 999.0   0.5 99.0 99.00
2020 03 06 06 00 280  9.8 11.3 99.00 99.00 99.00 999 9999.0   2.2 999.0   0.8 99.0 99.00
2020 03 06 06 10 280  9.8 11.8 99.00 99.00 99.00 999 9999.0   2.2 999.0   0.7 99.0 99.00
2020 03 06 06 20 280  8.8  9.8 99.00 99.00 99.00 999 9999.0   2.2 999.0   0.8 99.0 99.00
2020 03 06 06 30 290  9.8 11.3 99.00 99.00 99.00 999 9999.0   2.2 999.0   0.8 99.0 99.00
2020 03 06 06 40 280  9.3 10.3 99.00 99.00 99.00 999 9999.0   2.3 999.0   0.7 99.0 99.00
2020 03 06 06 50 290 11.3 12.4 99.00 99.00 99.00 999 9999.0   2.1 999.0   0.7 99.0 99.00
2020 03 06 07 00 290  9.3 10.8 99.00 99.00 99.00 999 9999.0   2.0 999.0   0.8 99.0 99.00
2020 03 06 07 10 300  9.8 12.4 99.00 99.00 99.00 999 9999.0   2.1 999.0   0.8 99.0 99.00
2020 03 06 07 20 300 11.3 12.9 99.00 99.00 99.00 999 9999.0   2.1 999.0   0.7 99.0 99.00
2020 03 06 07 30 310 10.8 12.9 99.00 99.00 99.00 999 9999.0   2.1 999.0   0.6 99.0 99.00
2020 03 06 07 40 310 10.3 11.3 99.00 99.00 99.00 999 9999.0   2.0 999.0   0.6 99.0 99.00
2020 03 06 07 50 310 11.3 12.9 99.00 99.00 99.00 999 9999.0   2.0 999.0   0.6 99.0 99.00
2020 03 06 08 00 310 10.8 12.9 99.00 99.00 99.00 999 9999.0   1.9 999.0   0.6 99.0 99.00
2020 03 06 08 10 310 12.4 13.9 99.00 99.00 99.00 999 9999.0   1.4 999.0   0.7 99.0 99.00
2020 03 06 08 20 320 13.4 16.0 99.00 99.00 99.00 999 9999.0   1.2 999.0   0.6 99.0 99.00
2020 03 06 08 30 320 12.4 14.4 99.00 99.00 99.00 999 9999.0   1.1 999.0   0.5 99.0 99.00
2020 03 06 08 40 320 12.9 14.4 99.00 99.00 99.00 999 9999.0   1.2 999.0  -0.1 99.0 99.00
2020 03 06 08 50 320 14.4 16.0 99.00 99.00 99.00 999 9999.0   1.1 999.0  -0.3 99.0 99.00
2020 03 06 09 00 330 14.4 16.0 99.00 99.00 99.00 999 9999.0   1.0 999.0  -0.3 99.0 99.00
2020 03 06 09 10 320 13.9 15.4 99.00 99.00 99.00 999 9999.0   0.9 999.0  -0.3 99.0 99.00
2020 03 06 09 20 320 13.4 15.4 99.00 99.00 99.00 999 9999.0   0.9 999.0  -0.9 99.0 99.00
2020 03 06 09 30 320 13.9 14.9 99.00 99.00 99.00 999 9999.0   1.0 999.0  -1.5 99.0 99.00
2020 03 06 09 40 320 15.4 17.0 99.00 99.00 99.00 999 9999.0   1.0 999.0  -2.1 99.0 99.00
2020 03 06 09 50 330 16.0 19.0 99.00 99.00 99.00 999 9999.0   0.9 999.0  -2.3 99.0 99.00
2020 03 06 10 00 320 12.4 14.4 99.00 99.00 99.00 999 9999.0   0.7 999.0  -2.2 99.0 99.00
2020 03 06 10 10 320 12.4 14.4 99.00 99.00 99.00 999 9999.0   0.9 999.0  -2.4 99.0 99.00
2020 03 06 10 20 320 12.4 13.4 99.00 99.00 99.00 999 9999.0   0.9 999.0  -2.5 99.0 99.00
2020 03 06 10 30 330 14.4 16.0 99.00 99.00 99.00 999 9999.0   0.8 999.0  -3.1 99.0 99.00
2020 03 06 10 40 330 14.9 16.5 99.00 99.00 99.00 999 9999.0   0.7 999.0  -3.4 99.0 99.00
2020 03 06 10 50 320 16.0 17.5 99.00 99.00 99.00 999 9999.0   0.5 999.0  -3.9 99.0 99.00
2020 03 06 11 00 330 14.9 16.5 99.00 99.00 99.00 999 9999.0   0.5 999.0  -3.7 99.0 99.00
2020 03 06 11 10 330 15.4 17.5 99.00 99.00 99.00 999 9999.0   0.6 999.0  -3.5 99.0 99.00
2020 03 06 11 20 320 13.4 16.5 99.00 99.00 99.00 999 9999.0   0.6 999.0  -2.9 99.0 99.00
2020 03 06 11 30 320 14.4 16.0 99.00 99.00 99.00 999 9999.0   0.6 999.0  -3.4 99.0 99.00
2020 03 06 11 40 330 17.0 19.0 99.00 99.00 99.00 999 9999.0   0.5 999.0  -3.8 99.0 99.00
2020 03 06 11 50 330 17.0 19.6 99.00 99.00 99.00 999 9999.0   0.5 999.0  -3.8 99.0 99.00
2020 03 06 12 00 330 14.9 17.5 99.00 99.00 99.00 999 9999.0   0.6 999.0  -3.0 99.0 99.00
2020 03 06 12 10 330 14.9 16.0 99.00 99.00 99.00 999 9999.0   0.5 999.0  -3.5 99.0 99.00
2020 03 06 12 20 330 15.4 18.0 99.00 99.00 99.00 999 9999.0   0.4 999.0  -3.8 99.0 99.00
2020 03 06 12 30 330 14.9 17.5 99.00 99.00 99.00 999 9999.0   0.4 999.0  -3.6 99.0 99.00
2020 03 06 12 40 330 16.0 17.5 99.00 99.00 99.00 999 9999.0   0.4 999.0  -3.6 99.0 99.00
2020 03 06 12 50 330 17.0 18.5 99.00 99.00 99.00 999 9999.0   0.4 999.0  -4.0 99.0 99.00
2020 03 06 13 00 330 16.5 18.0 99.00 99.00 99.00 999 9999.0   0.4 999.0  -3.8 99.0 99.00
2020 03 06 13 10 330 14.9 17.0 99.00 99.00 99.00 999 9999.0   0.4 999.0  -3.4 99.0 99.00
2020 03 06 13 20 330 16.5 17.5 99.00 99.00 99.00 999 9999.0   0.3 999.0  -3.8 99.0 99.00
2020 03 06 13 30 330 15.4 17.0 99.00 99.00 99.00 999 9999.0   0.4 999.0  -3.5 99.0 99.00
2020 03 06 13 40 330 14.4 16.5 99.00 99.00 99.00 999 9999.0   0.4 999.0  -3.3 99.0 99.00
2020 03 06 13 50 330 15.4 17.0 99.00 99.00 99.00 999 9999.0   0.3 999.0  -3.5 99.0 99.00
2020 03 06 14 10 330 16.5 19.0 99.00 99.00 99.00 999 9999.0   0.3 999.0  -3.5 99.0 99.00
2020 03 06 14 20 340 14.9 16.5 99.00 99.00 99.00 999 9999.0   0.3 999.0  -3.6 99.0 99.00
2020 03 06 14 30 340 16.0 18.5 99.00 99.00 99.00 999 9999.0   0.3 999.0  -3.4 99.0 99.00
2020 03 06 14 40 330 13.9 16.0 99.00 99.00 99.00 999 9999.0   0.4 999.0  -3.0 99.0 99.00
2020 03 06 14 50 330 15.4 17.0 99.00 99.00 99.00 999 9999.0   0.3 999.0  -3.6 99.0 99.00
2020 03 06 15 00 340 15.4 17.0 99.00 99.00 99.00 999 9999.0   0.3 999.0  -3.3 99.0 99.00
2020 03 06 15 10 340 14.4 16.5 99.00 99.00 99.00 999 9999.0   0.3 999.0  -3.2 99.0 99.00
2020 03 06 15 20 340 16.0 17.5 99.00 99.00 99.00 999 9999.0   0.3 999.0  -3.4 99.0 99.00
2020 03 06 15 30 340 13.9 16.0 99.00 99.00 99.00 999 9999.0   0.4 999.0  -2.6 99.0 99.00
2020 03 06 15 40 340 15.4 16.5 99.00 99.00 99.00 999 9999.0   0.4 999.0  -2.7 99.0 99.00
2020 03 06 15 50 340 14.9 17.0 99.00 99.00 99.00 999 9999.0   0.5 999.0  -2.7 99.0 99.00
2020 03 06 16 00 340 15.4 17.5 99.00 99.00 99.00 999 9999.0   0.4 999.0  -2.7 99.0 99.00
2020 03 06 16 10 340 16.0 17.5 99.00 99.00 99.00 999 9999.0   0.4 999.0  -2.7 99.0 99.00
2020 03 06 16 20 340 16.0 18.0 99.00 99.00 99.00 999 9999.0   0.3 999.0  -2.9 99.0 99.00
2020 03 06 16 30 350 13.9 17.0 99.00 99.00 99.00 999 9999.0   0.4 999.0  -2.3 99.0 99.00
2020 03 06 16 40 340 15.4 17.0 99.00 99.00 99.00 999 9999.0   0.2 999.0  -2.8 99.0 99.00
2020 03 06 16 50 340 14.4 15.4 99.00 99.00 99.00 999 9999.0   0.2 999.0  -2.7 99.0 99.00
2020 03 06 17 00 350 14.9 17.0 99.00 99.00 99.00 999 9999.0   0.2 999.0  -3.0 99.0 99.00
2020 03 06 17 10 350 13.9 16.0 99.00 99.00 99.00 999 9999.0   0.3 999.0  -2.6 99.0 99.00
2020 03 06 17 20 350 13.4 15.4 99.00 99.00 99.00 999 9999.0   0.2 999.0  -2.7 99.0 99.00
2020 03 06 17 30 340 15.4 17.0 99.00 99.00 99.00 999 9999.0   0.1 999.0  -3.2 99.0 99.00
2020 03 06 17 40 340 13.4 14.4 99.00 99.00 99.00 999 9999.0   0.1 999.0  -2.7 99.0 99.00
2020 03 06 17 50 350 12.9 15.4 99.00 99.00 99.00 999 9999.0   0.1 999.0  -3.0 99.0 99.00
2020 03 06 18 00 350 13.4 16.0 99.00 99.00 99.00 999 9999.0   0.1 999.0  -2.7 99.0 99.00
2020 03 06 18 10 350 14.4 15.4 99.00 99.00 99.00 999 9999.0   0.0 999.0  -3.3 99.0 99.00
2020 03 06 18 20 360 14.4 16.0 99.00 99.00 99.00 999 9999.0  -0.2 999.0  -3.4 99.0 99.00
2020 03 06 18 30 360 14.4 16.0 99.00 99.00 99.00 999 9999.0  -0.1 999.0  -3.2 99.0 99.00
2020 03 06 18 40  10 13.4 16.0 99.00 99.00 99.00 999 9999.0   0.0 999.0  -2.8 99.0 99.00
2020 03 06 18 50 360 13.9 15.4 99.00 99.00 99.00 999 9999.0  -0.2 999.0  -3.4 99.0 99.00
2020 03 06 19 00 360 13.4 14.9 99.00 99.00 99.00 999 9999.0  -0.1 999.0  -3.5 99.0 99.00
2020 03 06 19 10 360 11.8 13.4 99.00 99.00 99.00 999 9999.0  -0.1 999.0  -3.4 99.0 99.00
2020 03 06 19 20 360 11.8 14.4 99.00 99.00 99.00 999 9999.0   0.0 999.0  -3.2 99.0 99.00
2020 03 06 19 30 360 11.8 12.9 99.00 99.00 99.00 999 9999.0   0.0 999.0  -3.1 99.0 99.00
2020 03 06 19 40 360 12.9 14.4 99.00 99.00 99.00 999 9999.0  -0.2 999.0  -3.0 99.0 99.00
2020 03 06 19 50 360 13.4 14.4 99.00 99.00 99.00 999 9999.0  -0.3 999.0  -3.2 99.0 99.00
2020 03 06 20 00 360 12.4 13.9 99.00 99.00 99.00 999 9999.0  -0.3 999.0  -2.9 99.0 99.00
2020 03 06 20 10 360 12.4 13.9 99.00 99.00 99.00 999 9999.0  -0.3 999.0  -3.4 99.0 99.00
2020 03 06 20 20 360 11.8 13.4 99.00 99.00 99.00 999 9999.0  -0.2 999.0  -3.0 99.0 99.00
2020 03 06 20 30 360 11.8 12.9 99.00 99.00 99.00 999 9999.0  -0.2 999.0  -3.2 99.0 99.00
2020 03 06 20 40  10 11.3 12.9 99.00 99.00 99.00 999 9999.0  -0.2 999.0  -2.9 99.0 99.00
2020 03 06 20 50  10 11.3 12.9 99.00 99.00 99.00 999 9999.0  -0.2 999.0  -3.1 99.0 99.00
2020 03 06 21 00  10 11.3 12.9 99.00 99.00 99.00 999 9999.0  -0.2 999.0  -3.4 99.0 99.00
2020 03 06 21 10  10  9.8 10.8 99.00 99.00 99.00 999 9999.0  -0.1 999.0  -2.8 99.0 99.00
2020 03 06 21 20  10 10.8 12.4 99.00 99.00 99.00 999 9999.0  -0.2 999.0  -3.5 99.0 99.00
2020 03 06 21 30  10 10.3 11.3 99.00 99.00 99.00 999 9999.0  -0.1 999.0  -3.2 99.0 99.00
2020 03 06 21 40  10 11.3 12.4 99.00 99.00 99.00 999 9999.0  -0.3 999.0  -3.3 99.0 99.00
2020 03 06 21 50  10 10.3 11.3 99.00 99.00 99.00 999 9999.0  -0.2 999.0  -3.2 99.0 99.00
2020 03 06 22 00 360 10.8 11.8 99.00 99.00 99.00 999 9999.0  -0.1 999.0  -3.6 99.0 99.00
2020 03 06 22 10  10  9.8 11.3 99.00 99.00 99.00 999 9999.0   0.1 999.0  -3.0 99.0 99.00
2020 03 06 22 20 360  8.8 10.3 99.00 99.00 99.00 999 9999.0   0.0 999.0  -3.2 99.0 99.00
2020 03 06 22 30  10  9.3 10.3 99.00 99.00 99.00 999 9999.0  -0.1 999.0  -3.7 99.0 99.00
2020 03 06 22 40 360  8.8  9.8 99.00 99.00 99.00 999 9999.0  -0.1 999.0  -3.1 99.0 99.00
2020 03 06 22 50  10  9.3  9.8 99.00 99.00 99.00 999 9999.0  -0.2 999.0  -3.5 99.0 99.00
2020 03 06 23 00  10  8.8  9.3 99.00 99.00 99.00 999 9999.0  -0.1 999.0  -3.3 99.0 99.00
2020 03 06 23 10 360  8.8  9.3 99.00 99.00 99.00 999 9999.0  -0.2 999.0  -4.1 99.0 99.00
2020 03 06 23 20  10  7.7  8.8 99.00 99.00 99.00 999 9999.0  -0.1 999.0  -4.0 99.0 99.00
2020 03 06 23 30  10  8.8 10.3 99.00 99.00 99.00 999 9999.0  -0.1 999.0  -3.6 99.0 99.00
2020 03 06 23 40 360  8.2  9.3 99.00 99.00 99.00 999 9999.0  -0.1 999.0  -3.8 99.0 99.00
2020 03 06 23 50  10  8.8  9.3 99.00 99.00 99.00 999 9999.0  -0.1 999.0  -3.8 99.0 99.00
2020 03 07 00 00  10  8.2  8.8 99.00 99.00 99.00 999 9999.0  -0.2 999.0  -3.6 99.0 99.00
2020 03 07 00 10  10  7.7  8.2 99.00 99.00 99.00 999 9999.0  -0.2 999.0  -3.8 99.0 99.00
2020 03 07 00 20  10  8.2  8.8 99.00 99.00 99.00 999 9999.0  -0.2 999.0  -3.7 99.0 99.00
2020 03 07 00 30  10  7.7  8.2 99.00 99.00 99.00 999 9999.0  -0.2 999.0  -4.1 99.0 99.00
2020 03 07 00 40  10  7.7  8.2 99.00 99.00 99.00 999 9999.0  -0.2 999.0  -4.0 99.0 99.00
2020 03 07 00 50  10  7.2  7.7 99.00 99.00 99.00 999 9999.0  -0.2 999.0  -4.2 99.0 99.00
2020 03 07 01 00  10  7.7  8.8 99.00 99.00 99.00 999 9999.0  -0.1 999.0  -3.9 99.0 99.00
2020 03 07 01 10  10  7.2  7.7 99.00 99.00 99.00 999 9999.0  -0.2 999.0  -4.1 99.0 99.00
2020 03 07 01 20  20  7.7  8.2 99.00 99.00 99.00 999 9999.0  -0.3 999.0  -4.5 99.0 99.00
2020 03 07 01 30  10  6.2  6.7 99.00 99.00 99.00 999 9999.0  -0.1 999.0  -3.7 99.0 99.00
2020 03 07 01 40  10  6.2  6.7 99.00 99.00 99.00 999 9999.0  -0.1 999.0  -3.8 99.0 99.00
2020 03 07 01 50  10  6.2  7.2 99.00 99.00 99.00 999 9999.0  -0.2 999.0  -4.3 99.0 99.00
2020 03 07 02 00 360  6.7  7.2 99.00 99.00 99.00 999 9999.0  -0.1 999.0  -3.7 99.0 99.00
2020 03 07 02 10  10  6.7  7.2 99.00 99.00 99.00 999 9999.0  -0.1 999.0  -4.0 99.0 99.00
2020 03 07 02 20 360  7.2  7.7 99.00 99.00 99.00 999 9999.0  -0.1 999.0  -4.7 99.0 99.00
2020 03 07 02 30  10  6.2  7.2 99.00 99.00 99.00 999 9999.0  -0.1 999.0  -3.8 99.0 99.00
2020 03 07 02 40  10  6.7  7.2 99.00 99.00 99.00 999 9999.0  -0.1 999.0  -4.2 99.0 99.00
2020 03 07 02 50  10  6.2  6.7 99.00 99.00 99.00 999 9999.0  -0.1 999.0  -3.8 99.0 99.00
2020 03 07 03 00  10  6.7  6.7 99.00 99.00 99.00 999 9999.0   0.0 999.0  -4.2 99.0 99.00
