#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec deg    hPa  degC  degC  degC  nmi    ft
2020 04 01 08 40 330  8.2  8.8 99.00 99.00 99.00 999 9999.0   3.3 999.0   2.8 99.0 99.00
2020 04 01 08 50 340  7.2  8.2 99.00 99.00 99.00 999 9999.0   3.3 999.0   3.0 99.0 99.00
2020 04 01 09 00 340  7.2  7.7 99.00 99.00 99.00 999 9999.0   3.3 999.0   3.0 99.0 99.00
2020 04 01 09 10 340  7.2  7.7 99.00 99.00 99.00 999 9999.0   3.3 999.0   2.9 99.0 99.00
2020 04 01 09 20 340  7.2  8.2 99.00 99.00 99.00 999 9999.0   3.3 999.0   3.0 99.0 99.00
2020 04 01 09 30 340  6.7  7.7 99.00 99.00 99.00 999 9999.0   3.3 999.0   3.0 99.0 99.00
2020 04 01 09 40 340  7.7  7.7 99.00 99.00 99.00 999 9999.0   3.3 999.0   2.9 99.0 99.00
2020 04 01 09 50 340  8.2  8.2 99.00 99.00 99.00 999 9999.0   3.3 999.0   2.9 99.0 99.00
2020 04 01 10 00 340  7.2  8.2 99.00 99.00 99.00 999 9999.0   3.3 999.0   3.0 99.0 99.00
2020 04 01 10 10 340  7.7  8.2 99.00 99.00 99.00 999 9999.0   3.3 999.0   3.0 99.0 99.00
2020 04 01 10 20 340  7.7  8.2 99.00 99.00 99.00 999 9999.0   3.3 999.0   2.9 99.0 99.00
2020 04 01 10 30 340  7.7  7.7 99.00 99.00 99.00 999 9999.0   3.3 999.0   3.0 99.0 99.00
2020 04 01 10 40 340  7.7  8.2 99.00 99.00 99.00 999 9999.0   3.3 999.0   3.0 99.0 99.00
2020 04 01 10 50 330  7.7  8.2 99.00 99.00 99.00 999 9999.0   3.3 999.0   3.1 99.0 99.00
2020 04 01 11 00 340  7.7  8.2 99.00 99.00 99.00 999 9999.0   3.3 999.0   3.1 99.0 99.00
2020 04 01 11 10 340  7.7  8.8 99.00 99.00 99.00 999 9999.0   3.3 999.0   3.2 99.0 99.00
2020 04 01 11 20 350  7.2  7.7 99.00 99.00 99.00 999 9999.0   3.3 999.0   3.2 99.0 99.00
2020 04 01 11 30 350  7.2  7.7 99.00 99.00 99.00 999 9999.0   3.3 999.0   3.3 99.0 99.00
2020 04 01 11 40 340  7.2  7.7 99.00 99.00 99.00 999 9999.0   3.4 999.0   3.4 99.0 99.00
2020 04 01 11 50 340  6.7  7.2 99.00 99.00 99.00 999 9999.0   3.4 999.0   3.4 99.0 99.00
